C1,C2,C3,C4,C5,C6,C7,C8,article_id,human_label,human_confidence,corpus_batch,SMI_score,SMI_label
0.0,0.0,0.0,0.35,0.5654,0.0,1.0,0.0,v18_0933,1,M,corpus_expansion_5000,0.4199379594326006,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9984,v18_4899,0,M,corpus_expansion_5000,0.12673802340834764,0
0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_2308,1,L,corpus_expansion_5000,0.6759874883291183,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819,v18_1555,1,M,corpus_expansion_5000,0.09336708609791207,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743,v18_4533,0,L,corpus_expansion_5000,0.0934156803262923,0
0.3,0.2,0.0,0.5,0.1442,0.3333,0.0,0.3081,v18_3190,0,H,corpus_expansion_5000,0.8629966370101639,1
0.0,0.0,0.3551,0.4,0.0,0.3333,0.0,0.0,v18_4441,0,M,corpus_expansion_5000,0.3612620651944157,0
0.0,0.0,0.0,0.6,0.3492,0.0,0.0,0.2788,v18_0706,0,H,v17_reused,0.3345557487416237,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_4690,0,H,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.9,0.0,0.6667,0.0,0.0,v18_3070,0,H,corpus_expansion_5000,0.7384126165357974,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_0745,0,H,v17_reused,0.0945363922261271,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_3594,0,H,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.0,0.3118,0.3333,0.0,0.2545,v18_1939,1,M,corpus_expansion_5000,0.23097901142858202,0
0.0,0.0,0.488,0.9,0.2844,0.3333,0.0,0.0,v18_4400,0,M,corpus_expansion_5000,0.6907412119007033,1
0.0,0.0,0.1401,0.0,0.0,0.3333,0.7143,0.3008,v18_2862,1,L,corpus_expansion_5000,0.25943940086428063,0
0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.2516,v18_3996,0,M,corpus_expansion_5000,0.7944239158457118,1
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.7364,v18_0513,1,H,new_high_w1_pany,0.23111527620721362,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_0081,0,H,v17_reused,0.1353199798207458,0
0.0,0.0,0.0,0.35,0.0,0.6667,0.0,0.1809,v18_4976,0,M,corpus_expansion_5000,0.47777088605592066,1
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9122,v18_1308,1,H,corpus_expansion_5000,0.10659757711309217,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_4614,0,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0914,1,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.0,0.3516,0.0,0.0,0.6383,v18_3452,0,H,corpus_expansion_5000,0.12714601832439487,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,v18_3695,0,M,corpus_expansion_5000,0.4413369854724032,1
0.0,0.0,0.0,0.1,0.7863,0.0,0.0,0.6832,v18_4804,0,L,corpus_expansion_5000,0.22164354125354868,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_3156,0,H,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,v18_2198,1,M,corpus_expansion_5000,0.30093381222399707,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_4232,0,M,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.45,0.5654,0.0,0.0,0.0,v18_0774,0,H,new_mid_w0_p0,0.32393754926875235,0
0.0,0.0,0.0,0.45,0.0,0.0,0.75,0.0,v18_0329,0,H,new_mid_w1_p0,0.2916307820044533,0
0.3,0.2,0.0,0.4,0.0,0.0,0.0,0.0,v18_2054,1,L,corpus_expansion_5000,0.682900806358024,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_2001,1,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871,v18_0943,1,M,corpus_expansion_5000,0.08834556522553806,0
0.3,0.0,0.0,0.4,0.3984,0.3333,0.0,0.0,v18_0822,1,H,corpus_expansion_5000,0.8459011778834558,1
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,v18_4527,0,L,corpus_expansion_5000,0.2060688837501653,0
0.0,0.0,0.0,0.0,0.2996,0.3333,0.0,0.61,v18_0909,1,M,corpus_expansion_5000,0.2239375284529074,0
0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3706,v18_2516,1,M,corpus_expansion_5000,0.17513867273575015,0
0.0,0.0,0.0,0.2,0.3674,0.0,0.0,0.0,v18_0181,0,H,new_low_w0_pany,0.1890257392882424,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.6667,0.4866,v18_0164,0,L,new_mid_w0_p0,0.7058681933148517,1
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.3346,v18_1523,1,M,corpus_expansion_5000,0.28094049076461447,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_0451,0,H,v17_reused,0.19000580961738978,0
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.4798,v18_2538,1,M,corpus_expansion_5000,0.1697511850846718,0
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,v18_4137,0,M,corpus_expansion_5000,0.2060688837501653,0
0.0,0.0,0.0,0.0,0.1965,0.0,0.0,0.0,v18_4775,0,M,corpus_expansion_5000,0.11441651040978107,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5746,v18_1311,1,M,corpus_expansion_5000,0.10905000015211078,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,v18_3149,0,H,corpus_expansion_5000,0.3921913672632442,0
0.0,0.0,0.1527,0.8,0.0,0.0,0.0,0.6938,v18_1111,1,M,corpus_expansion_5000,0.3471257808784495,0
0.0,0.0,0.123,0.6,0.0,0.6667,0.0,0.0,v18_4547,0,L,corpus_expansion_5000,0.6177234991132422,1
0.0,0.0,0.0,0.5,0.4978,0.0,0.0,0.65,v18_4085,0,M,corpus_expansion_5000,0.31931278045824174,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_3489,0,H,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.9044,0.3,0.0,0.0,0.0,0.3646,v18_1287,1,M,corpus_expansion_5000,0.21122919284467728,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4036,v18_4177,0,M,corpus_expansion_5000,0.13179319322220806,0
0.5,0.0,0.0,0.2,0.3018,0.0,0.0,0.0,v18_4645,0,L,corpus_expansion_5000,0.8553885739362491,1
0.0,0.0,0.0,1.0,0.249,0.3333,0.7143,0.0,v18_3680,0,M,corpus_expansion_5000,0.7705484054494306,1
0.0,0.0,0.108,0.4,0.0,0.0,0.0,0.0864,v18_4511,0,L,corpus_expansion_5000,0.19572556096251867,0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,v18_4168,0,M,corpus_expansion_5000,0.1476023763660605,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.9639,v18_3300,0,H,corpus_expansion_5000,0.17905498194232122,0
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.0,v18_3310,0,H,corpus_expansion_5000,0.2860730847351194,0
0.0,0.0,0.5654,0.75,0.0,0.3333,0.0,0.0,v18_4556,0,L,corpus_expansion_5000,0.5554384523057331,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_3125,0,H,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_0327,1,H,new_high_w1_pany,0.1133379569328199,0
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,v18_1790,1,M,corpus_expansion_5000,0.17491898592996105,0
0.0,0.0,0.9898,0.2,0.1881,0.3333,0.0,0.6257,v18_2490,1,M,corpus_expansion_5000,0.3627051767063001,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_2006,1,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_2007,1,M,corpus_expansion_5000,0.16079228470839807,0
0.3,0.0,0.0,0.6,0.4935,0.0,0.0,0.0,v18_1858,1,M,corpus_expansion_5000,0.8134912023747664,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605,v18_4685,0,M,corpus_expansion_5000,0.08850748512349486,0
0.0,0.0,0.0,0.5,0.4003,0.3333,0.0,0.0,v18_0312,0,H,new_low_w0_pany,0.4810712029553437,1
0.0,0.0,0.2733,0.1,0.0,0.0,0.0,0.0,v18_0832,1,M,corpus_expansion_5000,0.12481609892644996,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_3079,0,H,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.7,0.0,0.3333,0.0,0.8863,v18_4717,0,M,corpus_expansion_5000,0.45711210982743866,1
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.5536,v18_3462,0,H,corpus_expansion_5000,0.277611693562131,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955,v18_1201,1,M,corpus_expansion_5000,0.0895178735317595,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_4391,0,L,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.1,0.0,0.3333,0.0,0.7591,v18_3547,0,H,corpus_expansion_5000,0.2015551116576312,0
0.0,0.0,0.0,0.5,0.406,0.3333,0.0,0.0,v18_4922,0,L,corpus_expansion_5000,0.48261426208226704,1
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_2134,1,L,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.1,0.3107,0.6667,0.0,0.0,v18_3451,0,H,corpus_expansion_5000,0.43921226575863465,1
0.0,0.0,0.0,0.3,0.5815,0.0,0.0,0.2047,v18_2209,1,M,corpus_expansion_5000,0.26167230043470563,0
0.0,0.0,0.276,0.3,0.0,0.3333,0.0,0.8281,v18_1901,1,M,corpus_expansion_5000,0.29598519824657893,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_1481,1,H,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,1.0,0.4305,0.0,1.0,0.0,v18_0777,0,H,new_low_w0_pany,0.6997533404606797,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837,v18_0799,1,M,corpus_expansion_5000,0.08926277083535426,0
0.0,0.0,0.3738,0.4,0.0,0.0,0.0,0.0,v18_3714,0,H,corpus_expansion_5000,0.21412966139182768,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_3942,0,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.9,0.0,0.0,0.75,0.3514,v18_0054,0,H,new_mid_w0_p0,0.4991656179322434,1
0.0,0.0,0.0,0.2,0.0,0.3333,0.0,0.0,v18_2972,0,H,corpus_expansion_5000,0.24658569031706137,0
0.0,0.0,0.4416,0.7,0.0,0.0,0.0,0.0,v18_3335,0,H,corpus_expansion_5000,0.33940905207553396,0
0.0,0.0,0.0,0.7,0.0,0.0,0.8,0.0,v18_1920,1,M,corpus_expansion_5000,0.41319042031880393,0
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.0,v18_3715,0,M,corpus_expansion_5000,0.2860730847351194,0
0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,v18_4646,0,M,corpus_expansion_5000,0.17921858498670093,0
0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_0946,1,M,corpus_expansion_5000,0.48148413082813596,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399,v18_1701,1,M,corpus_expansion_5000,0.0917308399231837,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.8956,v18_3293,0,H,corpus_expansion_5000,0.3761919561957967,0
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,v18_2161,1,M,corpus_expansion_5000,0.17491898592996105,0
0.0,0.0,0.3213,0.3,0.0,0.0,0.0,0.0,v18_1136,1,H,corpus_expansion_5000,0.17892957765650133,0
0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.9655,v18_0987,1,H,corpus_expansion_5000,0.1347464079180327,0
0.0,0.0,0.3706,0.1,0.0,0.3333,0.0,0.835,v18_2549,1,L,corpus_expansion_5000,0.22550749808684456,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6853,v18_0193,0,H,new_mid_w1_p0,0.1293780511428651,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4525,v18_3057,0,H,corpus_expansion_5000,0.21724884320473006,0
0.0,0.0,0.0,0.1,0.0,0.0,0.6667,0.0,v18_3246,0,H,corpus_expansion_5000,0.16151257862235233,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4515,v18_1394,1,H,corpus_expansion_5000,0.15624448586703477,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5332,v18_2637,1,M,corpus_expansion_5000,0.1093541268837828,0
0.0,0.0,0.0,0.3,0.4284,0.0,0.0,0.0,v18_0768,0,H,v17_reused,0.23364553720936315,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.4262,v18_4702,0,L,corpus_expansion_5000,0.38454630358817904,0
0.0,0.0,0.0,0.8,0.0,0.3333,0.0,0.8085,v18_3090,0,H,corpus_expansion_5000,0.5090673835294992,1
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.7008,v18_3495,0,H,corpus_expansion_5000,0.2500867249789114,0
0.0,0.0,0.0,0.2,0.4462,0.0,0.0,0.0,v18_3215,0,H,corpus_expansion_5000,0.20247255240588372,0
0.0,0.0,0.0,0.0,0.5978,0.0,0.0,0.5025,v18_0285,0,H,new_mid_w1_p0,0.1612134030469169,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_4938,0,M,corpus_expansion_5000,0.1353199798207458,0
0.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,v18_0428,1,H,new_mid_w1_p1,0.8241733376871658,1
0.0,0.0,0.0,0.8,0.0,0.3333,0.0,0.0,v18_4448,0,L,corpus_expansion_5000,0.5243130518360242,1
0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.4866,v18_2332,1,M,corpus_expansion_5000,0.11997677692282648,0
0.3,0.2,0.0,0.0,0.3371,0.0,0.0,0.0,v18_2717,1,M,corpus_expansion_5000,0.5800931325516304,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_2079,1,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.1,0.0,0.3333,0.0,0.685,v18_3389,0,H,corpus_expansion_5000,0.2024571524685184,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_0722,0,H,v17_reused,0.1133379569328199,0
0.3,0.0,0.0,0.55,0.0,0.0,0.0,0.4798,v18_0951,1,M,corpus_expansion_5000,0.6900484091975899,1
0.0,0.0,0.0,0.2,0.6464,0.3333,0.0,0.8052,v18_4383,0,M,corpus_expansion_5000,0.3830000408732567,0
0.0,0.0,0.0,0.7,0.0,0.3333,0.6667,0.0,v18_4366,0,M,corpus_expansion_5000,0.5756716152771768,1
0.0,0.0,0.9411,0.0,0.0,0.3333,0.8,0.0,v18_2262,1,M,corpus_expansion_5000,0.34241800347773793,0
0.0,0.0,0.0,0.65,0.0,0.0,0.75,0.7364,v18_0989,1,M,corpus_expansion_5000,0.3685732010778923,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,v18_3212,0,H,corpus_expansion_5000,0.30093381222399707,0
0.0,0.0,0.0,0.5,0.0,0.3333,0.0,0.65,v18_1759,1,M,corpus_expansion_5000,0.3638079419597918,0
0.0,0.0,0.0,0.9,0.0,0.3333,0.0,0.0,v18_4579,0,L,corpus_expansion_5000,0.5743695239102369,1
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2921,v18_0326,0,H,v17_reused,0.18663411908337435,0
0.0,0.0,0.0,0.0,0.7449,0.0,0.0,0.8477,v18_2608,1,M,corpus_expansion_5000,0.1800810715847143,0
0.0,0.0,0.4119,0.7,0.6541,0.0,0.6667,0.0,v18_1383,1,H,corpus_expansion_5000,0.6086097812299858,1
0.0,0.0,0.0,0.5,0.0,0.6667,0.0,0.9528,v18_1724,1,M,corpus_expansion_5000,0.5389936643880885,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339,v18_1086,1,M,corpus_expansion_5000,0.09114112297988376,0
0.0,0.0,0.0,0.7,0.0,0.0,0.8333,0.0,v18_2523,1,M,corpus_expansion_5000,0.4181652738511164,1
0.0,0.0,0.0,1.0,0.0,0.3333,0.75,0.0,v18_0341,1,H,new_high_w1_pany,0.7237986610120617,1
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.4866,v18_3701,0,M,corpus_expansion_5000,0.359843617042447,0
0.0,0.0,0.0,0.45,0.0,0.0,0.75,0.0,v18_0147,0,H,new_mid_w0_p0,0.2916307820044533,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_0688,0,H,new_low_w0_pany,0.1133379569328199,0
0.0,0.0,0.6049,0.2,0.2072,0.0,0.0,0.0,v18_3432,0,H,corpus_expansion_5000,0.19977479291380842,0
0.0,0.0,0.2087,0.3,0.5045,0.0,0.0,0.0,v18_1107,1,H,corpus_expansion_5000,0.26469431370590013,0
0.0,0.15,0.0,0.8,0.0,0.0,0.0,0.3442,v18_0848,1,M,corpus_expansion_5000,0.3796840884854685,0
0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.5857,v18_0966,1,H,corpus_expansion_5000,0.10712508702858238,0
0.3,0.2,0.0,0.1,0.2873,0.3333,0.0,0.236,v18_4727,0,L,corpus_expansion_5000,0.7670129227084282,1
0.0,0.0,0.0,1.0,0.0,0.6667,0.0,0.3109,v18_1492,1,M,corpus_expansion_5000,0.7714697028869502,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.4515,v18_3953,0,M,corpus_expansion_5000,0.2938100082305897,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3768,v18_2203,1,L,corpus_expansion_5000,0.18566509680387197,0
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7855,v18_2713,1,L,corpus_expansion_5000,0.41683289233841836,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_0661,0,H,new_mid_w1_p0,0.1353199798207458,0
0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5252,v18_1002,1,H,corpus_expansion_5000,0.21766944478228883,0
0.0,0.15,0.0,0.6,0.5618,0.0,0.0,0.0,v18_0062,0,H,new_low_w0_pany,0.43524247383630577,1
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_0284,0,H,v17_reused,0.1133379569328199,0
0.3,0.2,0.0,1.0,0.6381,0.3333,0.0,0.0,v18_2224,1,L,corpus_expansion_5000,0.968048401237124,1
0.0,0.0,0.0,0.55,0.0,0.0,1.0,0.0,v18_4706,0,L,corpus_expansion_5000,0.3702056496403357,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798,v18_1879,1,M,corpus_expansion_5000,0.09148010603445929,0
0.0,0.0,0.0,0.55,0.0,0.0,1.0,0.0,v18_3572,0,H,corpus_expansion_5000,0.3702056496403357,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_4857,0,M,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,v18_1203,1,H,corpus_expansion_5000,0.20737450690593714,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9075,v18_1990,1,M,corpus_expansion_5000,0.2867161565183974,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_0024,0,H,new_low_w0_pany,0.2601425988962303,0
0.0,0.0,0.0,0.9,0.6769,0.3333,0.0,0.0,v18_4852,0,L,corpus_expansion_5000,0.737622921925416,1
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_4102,0,M,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.6426,0.0,0.0,0.0,0.6667,0.9862,v18_4167,0,M,corpus_expansion_5000,0.15890377780405568,0
0.0,0.0,0.0,1.0,0.6038,0.3333,0.0,0.0,v18_0762,0,H,new_mid_w1_p0,0.7607437982008942,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0875,1,H,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.7,0.0,0.6667,0.0,0.0,v18_4742,0,M,corpus_expansion_5000,0.653167008581208,1
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.3053,v18_0938,1,H,corpus_expansion_5000,0.28138769058947033,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_2687,1,M,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,v18_3600,0,M,corpus_expansion_5000,0.2411447352040636,0
0.0,0.0,0.5618,0.7,0.0,0.3333,0.0,0.2776,v18_2394,1,L,corpus_expansion_5000,0.5247490657397237,1
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_4567,0,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.0,0.2797,0.0,0.0,0.0,v18_4980,0,M,corpus_expansion_5000,0.12388004338606429,0
0.0,0.0,0.4439,0.0,0.0,0.0,0.0,0.9724,v18_4124,0,M,corpus_expansion_5000,0.10386052941832433,0
0.0,0.0,0.0,0.9,0.3789,0.3333,0.75,0.0,v18_4564,0,M,corpus_expansion_5000,0.7634781902389564,1
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8414,v18_0385,0,H,v17_reused,0.24810073745926625,0
0.0,0.0,0.0,0.8,0.2528,0.0,0.0,0.0,v18_3877,0,M,corpus_expansion_5000,0.4094167958353085,0
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_4370,0,M,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_4569,0,M,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.5,0.0,0.3333,0.0,0.9075,v18_0536,0,H,new_low_w0_pany,0.359319249800036,0
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.7364,v18_2291,1,M,corpus_expansion_5000,0.1971193189536589,0
0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,v18_4665,0,M,corpus_expansion_5000,0.17921858498670093,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515,v18_3874,0,H,corpus_expansion_5000,0.0916578812273552,0
0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,v18_0936,1,M,corpus_expansion_5000,0.4165568777450921,0
0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,v18_3737,0,H,corpus_expansion_5000,0.4165568777450921,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742,v18_4728,0,M,corpus_expansion_5000,0.09277872966921756,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_2360,1,M,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.5,0.2262,0.0,0.8333,0.1819,v18_3507,0,H,corpus_expansion_5000,0.37671213469792403,0
0.0,0.0,0.0,0.5,0.4949,0.0,0.0,0.4012,v18_0201,0,H,v17_reused,0.3227226515292555,0
0.0,0.0,0.0,0.2,0.5582,0.0,0.0,0.0,v18_3208,0,H,corpus_expansion_5000,0.2227914407315346,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6693,v18_1332,1,M,corpus_expansion_5000,0.12951421101318517,0
0.0,0.0,0.1579,0.2,0.0,0.0,0.0,0.0,v18_3016,0,H,corpus_expansion_5000,0.1428944341129332,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_3502,0,H,corpus_expansion_5000,0.19000580961738978,0
0.3,0.2,0.0,0.0,0.2082,0.0,0.0,0.0,v18_2708,1,M,corpus_expansion_5000,0.5457199625036879,1
0.0,0.0,0.0,0.0,0.2672,0.0,0.0,0.0,v18_4021,0,M,corpus_expansion_5000,0.12241651491083731,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5098,v18_1854,1,M,corpus_expansion_5000,0.29289735375169945,0
0.0,0.0,0.0,1.0,0.0,0.6667,0.0,0.0,v18_4469,0,M,corpus_expansion_5000,0.7755826087477349,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3275,v18_2872,1,L,corpus_expansion_5000,0.13245216078121258,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_3030,0,H,corpus_expansion_5000,0.3451374483123983,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142,v18_1205,1,M,corpus_expansion_5000,0.09126442939532009,0
0.0,0.0,0.0,0.1,0.3755,0.0,0.0,0.0,v18_1645,1,M,corpus_expansion_5000,0.16111666554054133,0
0.0,0.0,0.0,0.0,0.3956,0.0,0.0,0.0,v18_3417,0,H,corpus_expansion_5000,0.13817617770056792,0
0.0,0.0,0.0,0.5,0.3061,0.0,0.0,0.2479,v18_3476,0,H,corpus_expansion_5000,0.2820282969970202,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.421,v18_2861,1,M,corpus_expansion_5000,0.11018209729822778,0
0.0,0.0,0.4978,0.6,0.0,0.0,0.0,0.2365,v18_1792,1,M,corpus_expansion_5000,0.29657845539599986,0
0.0,0.0,0.0,0.1,0.6396,0.0,0.0,0.0,v18_3797,0,M,corpus_expansion_5000,0.20365830302972585,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.7143,0.0,v18_3368,0,H,corpus_expansion_5000,0.7193873804676804,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3408,v18_3367,0,H,corpus_expansion_5000,0.21868669227686321,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_3533,0,H,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,v18_3449,0,H,corpus_expansion_5000,0.30093381222399707,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5746,v18_0603,0,H,new_high_w1_pany,0.18341727616695466,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3551,v18_3056,0,H,corpus_expansion_5000,0.2185022348628059,0
0.0,0.0,0.0,0.45,0.8111,0.0,0.0,0.0,v18_4531,0,L,corpus_expansion_5000,0.38477547706397086,0
0.0,0.0,0.0,0.8,0.338,0.0,0.0,0.2776,v18_0126,0,H,v17_reused,0.42679007522570445,1
0.0,0.0,0.0,0.3,0.2923,0.3333,0.0,0.0,v18_3876,0,M,corpus_expansion_5000,0.35489332266036094,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1952,v18_2935,0,H,corpus_expansion_5000,0.3418133919427532,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,v18_3531,0,H,corpus_expansion_5000,0.3921913672632442,0
0.0,0.0,0.0,0.4,0.2398,0.3333,1.0,0.822,v18_2730,1,M,corpus_expansion_5000,0.5251920201500875,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0827,1,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2285,v18_1639,1,M,corpus_expansion_5000,0.4842398003427133,1
